Time,EventCode,EventType,Type,ComputerName,LogName,RecordNumber
"2017-01-06T21:52:39.000-0400",26,4,Information,HOST0167,System,198310091
"2017-01-06T21:52:39.000-0400",35,4,Information,HOST0201,System,176495988
"2017-01-06T21:52:39.000-0400",35,4,Information,HOST0201,System,649899060
"2017-01-06T21:52:40.000-0400",29,1,Error,HOST0167,System,819800086
"2017-01-06T21:52:40.000-0400",552,8,SuccessAudit,"BUSDEV-004",Security,96783553
"2017-01-06T21:52:41.000-0400",7036,4,Information,HOST0167,System,198886848
"2017-01-06T21:52:41.000-0400",7036,4,Information,HOST0167,System,262434796
"2017-01-06T21:52:41.000-0400",26,4,Information,HOST0167,System,273068554
"2017-01-06T21:52:42.000-0400",552,8,SuccessAudit,"BUSDEV-003",Security,465890501
"2017-01-06T21:53:37.000-0400",35,4,Information,HOST0201,System,644630578
"2017-01-06T21:53:37.000-0400",529,16,FailureAudit,"BUSDEV-006",Security,216631585
"2017-01-06T21:53:37.000-0400",19,4,Information,"BUSDEV-002",System,931384379
"2017-01-06T21:53:37.000-0400",7036,4,Information,HOST0167,System,884684854
"2017-01-06T21:53:37.000-0400",7036,4,Information,HOST0167,System,748257089
"2017-01-06T22:48:39.000-0400",540,8,SuccessAudit,"BUSDEV-002",Security,449332693
"2017-01-06T22:48:40.000-0400",7036,4,Information,HOST0167,System,516802401
"2017-01-06T22:48:40.000-0400",17,1,Error,HOST0167,System,837690045
"2017-01-06T22:48:41.000-0400",4688,0,Information,"BUSDEV-008",Security,24460813
"2017-01-06T22:48:41.000-0400",29,1,Error,HOST0167,System,803930588
"2017-01-06T22:48:42.000-0400",17,1,Error,HOST0167,System,135420366
"2017-01-06T22:48:42.000-0400",26,4,Information,HOST0167,System,922349682
"2017-01-06T22:48:42.000-0400",4672,0,Information,"BUSDEV-008",Security,802980269
"2017-01-06T22:49:37.000-0400",4739,0,Information,"BUSDEV-005",Security,144415786
"2017-01-06T22:49:37.000-0400",529,16,FailureAudit,"BUSDEV-007",Security,697169215
"2017-01-06T22:49:38.000-0400",539,16,FailureAudit,"BUSDEV-003",Security,977064266
"2017-01-06T22:49:38.000-0400",26,4,Information,HOST0167,System,483074329
"2017-01-06T22:49:38.000-0400",7036,4,Information,HOST0167,System,621427020
"2017-01-06T22:49:39.000-0400",17,1,Error,HOST0167,System,276275931
"2017-01-06T22:49:39.000-0400",17,1,Error,HOST0167,System,419027235
"2017-01-06T22:49:39.000-0400",529,16,FailureAudit,"BUSDEV-004",Security,424594301
"2017-01-06T22:49:39.000-0400",26,4,Information,HOST0167,System,167124445
"2017-01-06T22:49:39.000-0400",7036,4,Information,HOST0167,System,104401593
"2017-01-06T22:49:40.000-0400",35,4,Information,HOST0201,System,316605258
"2017-01-06T22:49:40.000-0400",26,4,Information,HOST0167,System,501829976
"2017-01-06T22:49:40.000-0400",40961,2,Warning,HOST0201,System,28151988
"2017-01-06T22:49:40.000-0400",537,16,FailureAudit,"BUSDEV-006",Security,565653981
"2017-01-06T22:49:41.000-0400",528,8,SuccessAudit,"BUSDEV-006",Security,8730699
"2017-01-06T22:49:41.000-0400",26,4,Information,HOST0167,System,233631549
"2017-01-06T22:49:41.000-0400",644,8,SuccessAudit,"BUSDEV-007",Security,966713082
"2017-01-06T22:50:37.000-0400",40961,2,Warning,HOST0201,System,750280287
"2017-01-06T22:50:37.000-0400",29,1,Error,HOST0167,System,762493216
"2017-01-06T22:50:37.000-0400",642,8,SuccessAudit,"BUSDEV-004",Security,75271911
"2017-01-06T22:50:38.000-0400",29,1,Error,HOST0167,System,874503404
"2017-01-06T22:50:39.000-0400",540,8,SuccessAudit,"BUSDEV-003",Security,551564464
"2017-01-06T22:50:39.000-0400",40961,2,Warning,HOST0201,System,641356160
"2017-01-06T22:50:39.000-0400",26,4,Information,HOST0167,System,664165075
"2017-01-06T22:50:40.000-0400",29,1,Error,HOST0167,System,490919720
"2017-01-06T22:50:40.000-0400",4743,0,Information,"BUSDEV-001",Security,662149712
"2017-01-06T22:50:41.000-0400",35,4,Information,HOST0201,System,537720019
"2017-01-06T22:50:42.000-0400",540,8,SuccessAudit,"BUSDEV-001",Security,781510637
"2017-01-06T22:50:42.000-0400",4739,0,Information,"BUSDEV-006",Security,359538315
"2017-01-06T22:51:37.000-0400",29,1,Error,HOST0167,System,102869207
"2017-01-06T22:51:37.000-0400",17,1,Error,HOST0167,System,239048733
"2017-01-06T22:51:37.000-0400",4743,0,Information,"BUSDEV-007",Security,29926431
"2017-01-06T22:51:37.000-0400",29,1,Error,HOST0167,System,531999575
"2017-01-06T22:51:38.000-0400",35,4,Information,HOST0201,System,954992105
"2017-01-06T22:51:38.000-0400",7036,4,Information,HOST0167,System,665130646
"2017-01-06T22:51:39.000-0400",4739,0,Information,"BUSDEV-007",Security,998448492
"2017-01-06T22:51:39.000-0400",35,4,Information,HOST0201,System,350512326
"2017-01-06T22:51:39.000-0400",529,16,FailureAudit,"BUSDEV-008",Security,951204714
"2017-01-06T22:51:40.000-0400",17,1,Error,HOST0167,System,384027046
"2017-01-06T22:51:40.000-0400",29,1,Error,HOST0167,System,936218520
"2017-01-06T22:51:41.000-0400",40961,2,Warning,HOST0201,System,474020103
"2017-01-06T22:51:41.000-0400",35,4,Information,HOST0201,System,580016240
"2017-01-06T22:51:42.000-0400",539,16,FailureAudit,"BUSDEV-008",Security,256475463
"2017-01-06T22:51:42.000-0400",35,4,Information,HOST0201,System,901623927
"2017-01-06T22:51:42.000-0400",628,8,SuccessAudit,"BUSDEV-008",Security,974327671
"2017-01-06T22:51:42.000-0400",7036,4,Information,HOST0167,System,176257407
"2017-01-06T22:52:37.000-0400",26,4,Information,HOST0167,System,118501118
"2017-01-06T22:52:37.000-0400",26,4,Information,HOST0167,System,567040984
"2017-01-06T22:52:38.000-0400",40961,2,Warning,HOST0201,System,603875302
"2017-01-06T22:52:38.000-0400",29,1,Error,HOST0167,System,706905986
"2017-01-06T22:52:38.000-0400",4673,0,Information,"BUSDEV-004",Security,181126775
"2017-01-06T22:52:38.000-0400",40961,2,Warning,HOST0201,System,769371155
"2017-01-06T22:52:39.000-0400",40961,2,Warning,HOST0201,System,177985756
"2017-01-06T22:52:39.000-0400",4726,0,Information,"BUSDEV-006",Security,502649708
"2017-01-06T22:52:40.000-0400",552,8,SuccessAudit,"BUSDEV-002",Security,90750898
"2017-01-06T22:52:40.000-0400",4688,0,Information,"BUSDEV-004",Security,833078169
"2017-01-06T22:52:40.000-0400",644,8,SuccessAudit,"BUSDEV-008",Security,445563051
"2017-01-06T22:52:40.000-0400",7036,4,Information,HOST0167,System,866054474
"2017-01-06T22:52:40.000-0400",35,4,Information,HOST0201,System,994125526
"2017-01-06T22:52:41.000-0400",4689,0,Information,"BUSDEV-003",Security,770715223
"2017-01-06T22:52:41.000-0400",540,8,SuccessAudit,"BUSDEV-004",Security,587864819
"2017-01-06T22:52:41.000-0400",17,1,Error,HOST0167,System,643725379
"2017-01-06T22:52:41.000-0400",40961,2,Warning,HOST0201,System,686540697
"2017-01-06T22:53:39.000-0400",7036,4,Information,HOST0167,System,110652920
"2017-01-06T22:53:39.000-0400",17,1,Error,HOST0167,System,354298273
"2017-01-06T22:53:39.000-0400",528,8,SuccessAudit,"BUSDEV-001",Security,985675622
"2017-01-06T23:48:40.000-0400",4718,0,Information,"BUSDEV-001",Security,378645106
"2017-01-06T23:48:40.000-0400",29,1,Error,HOST0167,System,357552848
"2017-01-06T23:48:40.000-0400",29,1,Error,HOST0167,System,84230753
"2017-01-06T23:48:41.000-0400",35,4,Information,HOST0201,System,771541021
"2017-01-06T23:48:41.000-0400",7036,4,Information,HOST0167,System,365111896
"2017-01-06T23:48:41.000-0400",7036,4,Information,HOST0167,System,138122532
"2017-01-06T23:48:41.000-0400",35,4,Information,HOST0201,System,254338969
"2017-01-06T23:49:37.000-0400",7036,4,Information,HOST0167,System,189507770
"2017-01-06T23:49:37.000-0400",4689,0,Information,"BUSDEV-004",Security,868617975
"2017-01-06T23:49:38.000-0400",540,8,SuccessAudit,"BUSDEV-008",Security,721464388
"2017-01-06T23:49:39.000-0400",4689,0,Information,"BUSDEV-002",Security,902888127
"2017-01-06T23:49:39.000-0400",26,4,Information,HOST0167,System,922809116
"2017-01-06T23:49:40.000-0400",26,4,Information,HOST0167,System,356946112
"2017-01-06T23:49:40.000-0400",17,1,Error,HOST0167,System,203244207
"2017-01-06T23:49:40.000-0400",26,4,Information,HOST0167,System,983534090
"2017-01-06T23:49:40.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,342589675
"2017-01-06T23:49:41.000-0400",26,4,Information,HOST0167,System,103398496
"2017-01-06T23:49:41.000-0400",29,1,Error,HOST0167,System,404182182
"2017-01-06T23:49:41.000-0400",35,4,Information,HOST0201,System,937573834
"2017-01-06T23:49:41.000-0400",26,4,Information,HOST0167,System,478585964
"2017-01-06T23:49:42.000-0400",539,16,FailureAudit,"BUSDEV-006",Security,472219314
"2017-01-06T23:50:37.000-0400",528,8,SuccessAudit,"BUSDEV-008",Security,76448515
"2017-01-06T23:50:37.000-0400",7036,4,Information,HOST0167,System,393792061
"2017-01-06T23:50:37.000-0400",17,1,Error,HOST0167,System,740849407
"2017-01-06T23:50:39.000-0400",40961,2,Warning,HOST0201,System,133606624
"2017-01-06T23:50:40.000-0400",40961,2,Warning,HOST0201,System,422490221
"2017-01-06T23:50:40.000-0400",4718,0,Information,"BUSDEV-003",Security,54298814
"2017-01-06T23:50:40.000-0400",644,8,SuccessAudit,"BUSDEV-007",Security,45024717
"2017-01-06T23:50:41.000-0400",26,4,Information,HOST0167,System,542839490
"2017-01-06T23:50:41.000-0400",17,1,Error,HOST0167,System,612675924
"2017-01-06T23:50:41.000-0400",40961,2,Warning,HOST0201,System,65402354
"2017-01-06T23:50:42.000-0400",539,16,FailureAudit,"BUSDEV-001",Security,210227091
"2017-01-06T23:50:42.000-0400",40961,2,Warning,HOST0201,System,786139628
"2017-01-06T23:50:42.000-0400",17,1,Error,HOST0167,System,468833697
"2017-01-06T23:51:37.000-0400",35,4,Information,HOST0201,System,388905376
"2017-01-06T23:51:37.000-0400",17,1,Error,HOST0167,System,846310407
"2017-01-06T23:51:37.000-0400",7036,4,Information,HOST0167,System,741403834
"2017-01-06T23:51:38.000-0400",539,16,FailureAudit,"BUSDEV-008",Security,340679079
"2017-01-06T23:51:38.000-0400",26,4,Information,HOST0167,System,109847077
"2017-01-06T23:51:38.000-0400",7036,4,Information,HOST0167,System,525397996
"2017-01-06T23:51:39.000-0400",35,4,Information,HOST0201,System,653295056
"2017-01-06T23:51:40.000-0400",628,8,SuccessAudit,"BUSDEV-004",Security,645886607
"2017-01-06T23:51:40.000-0400",17,1,Error,HOST0167,System,665759364
"2017-01-06T23:51:41.000-0400",40961,2,Warning,HOST0201,System,217837658
"2017-01-06T23:51:41.000-0400",29,1,Error,HOST0167,System,814020741
"2017-01-06T23:52:37.000-0400",29,1,Error,HOST0167,System,728934554
"2017-01-06T23:52:38.000-0400",644,8,SuccessAudit,"BUSDEV-003",Security,356539677
"2017-01-06T23:52:38.000-0400",17,1,Error,HOST0167,System,472033971
"2017-01-06T23:52:38.000-0400",40961,2,Warning,HOST0201,System,107296051
"2017-01-06T23:52:39.000-0400",4688,0,Information,"BUSDEV-005",Security,81827101
"2017-01-06T23:52:40.000-0400",35,4,Information,HOST0201,System,675351988
"2017-01-06T23:52:40.000-0400",29,1,Error,HOST0167,System,335354409
"2017-01-06T23:52:40.000-0400",552,8,SuccessAudit,"BUSDEV-001",Security,240380667
"2017-01-06T23:52:40.000-0400",529,16,FailureAudit,"BUSDEV-002",Security,472980995
"2017-01-06T23:52:40.000-0400",537,16,FailureAudit,"BUSDEV-004",Security,496632972
"2017-01-06T23:52:40.000-0400",29,1,Error,HOST0167,System,329958214
"2017-01-06T23:52:41.000-0400",35,4,Information,HOST0201,System,394291568
"2017-01-06T23:52:42.000-0400",529,16,FailureAudit,"BUSDEV-006",Security,660602955
"2017-01-06T23:52:42.000-0400",642,8,SuccessAudit,"BUSDEV-002",Security,775049330
"2017-01-06T23:53:37.000-0400",40961,2,Warning,HOST0201,System,310978613
"2017-01-06T23:53:37.000-0400",26,4,Information,HOST0167,System,209446750
"2017-01-06T23:53:38.000-0400",4717,0,Information,"BUSDEV-008",Security,758610623
"2017-01-06T23:53:38.000-0400",7036,4,Information,HOST0167,System,640354522
"2017-01-06T23:53:38.000-0400",17,1,Error,HOST0167,System,407469976
"2017-01-06T23:53:38.000-0400",4726,0,Information,"BUSDEV-008",Security,668940816
"2017-01-06T23:53:38.000-0400",644,8,SuccessAudit,"BUSDEV-001",Security,19024246
"2017-01-07T00:48:40.000-0400",540,8,SuccessAudit,"BUSDEV-008",Security,265771022
"2017-01-07T00:48:41.000-0400",40961,2,Warning,HOST0201,System,749875309
"2017-01-07T00:48:41.000-0400",29,1,Error,HOST0167,System,110731918
"2017-01-07T00:48:41.000-0400",539,16,FailureAudit,"BUSDEV-008",Security,145866079
"2017-01-07T00:48:41.000-0400",4672,0,Information,"BUSDEV-007",Security,794144519
"2017-01-07T00:48:41.000-0400",26,4,Information,HOST0167,System,296324679
"2017-01-07T00:48:42.000-0400",17,1,Error,HOST0167,System,502379949
"2017-01-07T00:48:42.000-0400",40961,2,Warning,HOST0201,System,865956187
"2017-01-07T00:48:42.000-0400",528,8,SuccessAudit,"BUSDEV-008",Security,126617804
"2017-01-07T00:49:37.000-0400",35,4,Information,HOST0201,System,791348993
"2017-01-07T00:49:38.000-0400",552,8,SuccessAudit,"BUSDEV-006",Security,302479657
"2017-01-07T00:49:38.000-0400",35,4,Information,HOST0201,System,414837822
"2017-01-07T00:49:39.000-0400",1102,4,Information,"BUSDEV-001",Security,161294213
"2017-01-07T00:49:39.000-0400",642,8,SuccessAudit,"BUSDEV-008",Security,319297695
"2017-01-07T00:49:39.000-0400",537,16,FailureAudit,"BUSDEV-006",Security,615652088
"2017-01-07T00:49:39.000-0400",35,4,Information,HOST0201,System,260504994
"2017-01-07T00:49:39.000-0400",26,4,Information,HOST0167,System,795131564
"2017-01-07T00:49:39.000-0400",26,4,Information,HOST0167,System,332582652
"2017-01-07T00:49:39.000-0400",17,1,Error,HOST0167,System,788957279
"2017-01-07T00:49:41.000-0400",40961,2,Warning,HOST0201,System,185375317
"2017-01-07T00:49:41.000-0400",4743,0,Information,"BUSDEV-004",Security,32614575
"2017-01-07T00:49:41.000-0400",4672,0,Information,"BUSDEV-001",Security,454106171
"2017-01-07T00:49:41.000-0400",4672,0,Information,"BUSDEV-003",Security,540627897
"2017-01-07T00:49:42.000-0400",644,8,SuccessAudit,"BUSDEV-004",Security,371422321
"2017-01-07T00:49:42.000-0400",17,1,Error,HOST0167,System,742673612
"2017-01-07T00:50:37.000-0400",35,4,Information,HOST0201,System,554842917
"2017-01-07T00:50:37.000-0400",642,8,SuccessAudit,"BUSDEV-005",Security,248299975
"2017-01-07T00:50:38.000-0400",26,4,Information,HOST0167,System,410560639
"2017-01-07T00:50:40.000-0400",17,1,Error,HOST0167,System,676758580
"2017-01-07T00:50:40.000-0400",29,1,Error,HOST0167,System,222152499
"2017-01-07T00:50:41.000-0400",642,8,SuccessAudit,"BUSDEV-001",Security,620656948
"2017-01-07T00:50:41.000-0400",40961,2,Warning,HOST0201,System,403192891
"2017-01-07T00:50:41.000-0400",4688,0,Information,"BUSDEV-005",Security,975158964
"2017-01-07T00:50:42.000-0400",29,1,Error,HOST0167,System,587493951
"2017-01-07T00:51:37.000-0400",35,4,Information,HOST0201,System,279735380
"2017-01-07T00:51:37.000-0400",528,8,SuccessAudit,"BUSDEV-007",Security,111251129
"2017-01-07T00:51:38.000-0400",35,4,Information,HOST0201,System,596746204
"2017-01-07T00:51:38.000-0400",17,1,Error,HOST0167,System,849517981
"2017-01-07T00:51:38.000-0400",4689,0,Information,"BUSDEV-003",Security,784932944
"2017-01-07T00:51:38.000-0400",40961,2,Warning,HOST0201,System,301116908
"2017-01-07T00:51:38.000-0400",7036,4,Information,HOST0167,System,690161831
"2017-01-07T00:51:39.000-0400",7036,4,Information,HOST0167,System,497005266
"2017-01-07T00:51:39.000-0400",4739,0,Information,"BUSDEV-002",Security,467075182
"2017-01-07T00:51:39.000-0400",40961,2,Warning,HOST0201,System,457411001
"2017-01-07T00:51:40.000-0400",528,8,SuccessAudit,"BUSDEV-001",Security,9732187
"2017-01-07T00:51:40.000-0400",7036,4,Information,HOST0167,System,376663631
"2017-01-07T00:51:40.000-0400",26,4,Information,HOST0167,System,156685442
"2017-01-07T00:51:40.000-0400",4673,0,Information,"BUSDEV-006",Security,529300242
"2017-01-07T00:51:41.000-0400",29,1,Error,HOST0167,System,145981969
"2017-01-07T00:51:42.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,837986877
"2017-01-07T00:51:42.000-0400",7036,4,Information,HOST0167,System,960754938
"2017-01-07T00:51:42.000-0400",4739,0,Information,"BUSDEV-005",Security,468149421
"2017-01-07T00:52:37.000-0400",29,1,Error,HOST0167,System,311557856
"2017-01-07T00:52:37.000-0400",642,8,SuccessAudit,"BUSDEV-004",Security,83898120
"2017-01-07T00:52:37.000-0400",552,8,SuccessAudit,"BUSDEV-005",Security,973720230
"2017-01-07T00:52:39.000-0400",40961,2,Warning,HOST0201,System,117215705
"2017-01-07T00:52:39.000-0400",7036,4,Information,HOST0167,System,616631205
"2017-01-07T00:52:39.000-0400",528,8,SuccessAudit,"BUSDEV-002",Security,632695538
"2017-01-07T00:52:40.000-0400",40961,2,Warning,HOST0201,System,359494152
"2017-01-07T00:52:40.000-0400",4726,0,Information,"BUSDEV-002",Security,898567378
"2017-01-07T00:52:40.000-0400",7036,4,Information,HOST0167,System,645274120
"2017-01-07T00:52:40.000-0400",29,1,Error,HOST0167,System,968648091
"2017-01-07T00:52:41.000-0400",26,4,Information,HOST0167,System,990094536
"2017-01-07T00:52:41.000-0400",4726,0,Information,"BUSDEV-002",Security,213855190
"2017-01-07T00:52:42.000-0400",17,1,Error,HOST0167,System,93389892
"2017-01-07T00:53:37.000-0400",644,8,SuccessAudit,"BUSDEV-005",Security,972620314
"2017-01-07T00:53:37.000-0400",7036,4,Information,HOST0167,System,782639299
"2017-01-07T00:53:38.000-0400",17,1,Error,HOST0167,System,268726567
"2017-01-07T00:53:38.000-0400",26,4,Information,HOST0167,System,729756842
"2017-01-07T00:53:38.000-0400",35,4,Information,HOST0201,System,746918404
"2017-01-07T00:53:38.000-0400",628,8,SuccessAudit,"BUSDEV-001",Security,156183940
"2017-01-07T00:53:39.000-0400",26,4,Information,HOST0167,System,56071567
"2017-01-07T00:53:39.000-0400",35,4,Information,HOST0201,System,571336975
"2017-01-07T00:53:40.000-0400",29,1,Error,HOST0167,System,519446620
"2017-01-07T01:48:41.000-0400",537,16,FailureAudit,"BUSDEV-005",Security,996288117
"2017-01-07T01:48:41.000-0400",7036,4,Information,HOST0167,System,916768330
"2017-01-07T01:48:41.000-0400",7036,4,Information,HOST0167,System,361317496
"2017-01-07T01:48:41.000-0400",35,4,Information,HOST0201,System,879038283
"2017-01-07T01:48:41.000-0400",26,4,Information,HOST0167,System,27254373
"2017-01-07T01:48:41.000-0400",4672,0,Information,"BUSDEV-004",Security,400393858
"2017-01-07T01:48:41.000-0400",628,8,SuccessAudit,"BUSDEV-002",Security,811324756
"2017-01-07T01:48:41.000-0400",528,8,SuccessAudit,"BUSDEV-001",Security,62950216
"2017-01-07T01:48:41.000-0400",40961,2,Warning,HOST0201,System,231839223
"2017-01-07T01:48:42.000-0400",26,4,Information,HOST0167,System,319109022
"2017-01-07T01:48:42.000-0400",539,16,FailureAudit,"BUSDEV-005",Security,320135876
"2017-01-07T01:48:42.000-0400",537,16,FailureAudit,"BUSDEV-007",Security,501515661
"2017-01-07T01:48:42.000-0400",40961,2,Warning,HOST0201,System,49178576
"2017-01-07T01:48:42.000-0400",40961,2,Warning,HOST0201,System,771572725
"2017-01-07T01:48:42.000-0400",628,8,SuccessAudit,"BUSDEV-006",Security,476054533
"2017-01-07T01:49:37.000-0400",17,1,Error,HOST0167,System,185163563
"2017-01-07T01:49:37.000-0400",4673,0,Information,"BUSDEV-008",Security,460801726
"2017-01-07T01:49:37.000-0400",529,16,FailureAudit,"BUSDEV-008",Security,86936989
"2017-01-07T01:49:37.000-0400",40961,2,Warning,HOST0201,System,119759897
"2017-01-07T01:49:37.000-0400",540,8,SuccessAudit,"BUSDEV-004",Security,291358504
"2017-01-07T01:49:38.000-0400",26,4,Information,HOST0167,System,466619384
"2017-01-07T01:49:38.000-0400",17,1,Error,HOST0167,System,528123378
"2017-01-07T01:49:39.000-0400",29,1,Error,HOST0167,System,574545351
"2017-01-07T01:49:39.000-0400",29,1,Error,HOST0167,System,106158915
"2017-01-07T01:49:40.000-0400",40961,2,Warning,HOST0201,System,44446460
"2017-01-07T01:49:40.000-0400",529,16,FailureAudit,"BUSDEV-001",Security,669639164
"2017-01-07T01:49:41.000-0400",624,8,SuccessAudit,"BUSDEV-002",Security,195989082
"2017-01-07T01:49:42.000-0400",7036,4,Information,HOST0167,System,467378792
"2017-01-07T01:49:42.000-0400",35,4,Information,HOST0201,System,150032977
