Dec 12 2016 11:49:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 15 2016 17:51:29 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session disconnected. Session type = IKE, Duration = 9h:6m:39s, Bytes xmt: 14730882, Bytes rcv: 2309254, Reason: Connection Lost
Dec 15 2016 17:51:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bhussain, IP = 10.3.10.50, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:3m:9s, Bytes xmt: 2026700, Bytes rcv: 146366, Reason: Connection Lost
Dec 15 2016 17:36:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 15 2016 17:40:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = podessa, IP = 10.1.10.98, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 15 2016 19:34:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gnooteboom, IP = 10.1.10.12, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 15 2016 20:41:01 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session disconnected. Session type = IKE, Duration = 9h:7m:11s, Bytes xmt: 2934600, Bytes rcv: 37320, Reason: Connection Lost
Dec 15 2016 19:55:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpeha, IP = 10.1.10.75, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 15 2016 21:52:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session disconnected. Session type = IKE, Duration = 8h:18m:42s, Bytes xmt: 3791781, Bytes rcv: 229510, Reason: Connection Lost
Dec 15 2016 23:50:06 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myuan, IP = 10.1.10.238, Session disconnected. Session type = IKE, Duration = 9h:7m:16s, Bytes xmt: 217206, Bytes rcv: 11787, Reason: Connection Lost
Dec 16 2016 00:02:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:12m:23s, Bytes xmt: 5812498, Bytes rcv: 131261, Reason: Connection Lost
Dec 16 2016 00:10:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session disconnected. Session type = IKE, Duration = 9h:19m:31s, Bytes xmt: 8187876, Bytes rcv: 837956, Reason: Connection Lost
Dec 16 2016 00:55:19 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cganttchart, IP = 10.1.10.31, Session disconnected. Session type = IKE, Duration = 8h:44m:29s, Bytes xmt: 22077578, Bytes rcv: 1922656, Reason: Connection Lost
Dec 16 2016 01:49:22 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = spahkthecah, IP = 10.1.10.230, Session disconnected. Session type = SSL, Duration = 9h:27m:32s, Bytes xmt: 21575311, Bytes rcv: 3155922, Reason: Connection Lost
Dec 16 2016 01:56:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = syoungin, IP = 10.1.10.241, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:29m:23s, Bytes xmt: 10767958, Bytes rcv: 1287970, Reason: Connection Lost
Dec 16 2016 02:38:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session disconnected. Session type = IPsec, Duration = 9h:1m:22s, Bytes xmt: 12557136, Bytes rcv: 379062, Reason: Connection Lost
Dec 16 2016 03:08:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = podessa, IP = 10.1.10.98, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:27m:23s, Bytes xmt: 5827653, Bytes rcv: 723556, Reason: Connection Lost
Dec 16 2016 04:27:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gnooteboom, IP = 10.1.10.12, Session disconnected. Session type = SSL, Duration = 8h:53m:9s, Bytes xmt: 20326739, Bytes rcv: 1629456, Reason: Connection Lost
Dec 16 2016 05:16:06 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpeha, IP = 10.1.10.75, Session disconnected. Session type = SSL, Duration = 9h:20m:16s, Bytes xmt: 419110, Bytes rcv: 61380, Reason: Connection Lost
Dec 16 2016 9:5:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jreistad, IP = 10.3.10.27, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 9:31:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 13:42:23 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dpiazza, IP = 10.2.10.38, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 13:45:3 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewarwick, IP = 10.1.10.69, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 14:16:1 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 14:48:22 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = svoronoff, IP = 10.1.10.56, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 16:45:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = msluis, IP = 10.1.10.98, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 16:51:44 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cfarrell, IP = 10.1.10.107, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 16:52:56 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 17:4:4 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 18:44:56 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jreistad, IP = 10.3.10.27, Session disconnected. Session type = IKE, Duration = 9h:39m:6s, Bytes xmt: 18323570, Bytes rcv: 767557, Reason: Connection Lost
Dec 16 2016 17:20:22 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tcugina, IP = 10.1.10.191, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 19:15:27 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session disconnected. Session type = IPsec, Duration = 9h:43m:37s, Bytes xmt: 994816, Bytes rcv: 176354, Reason: Connection Lost
Dec 16 2016 19:11:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = adombrowski, IP = 10.1.10.222, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 16 2016 21:44:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dpiazza, IP = 10.2.10.38, Session disconnected. Session type = SSL, Duration = 8h:1m:57s, Bytes xmt: 294136, Bytes rcv: 50783, Reason: Connection Lost
Dec 16 2016 22:13:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewarwick, IP = 10.1.10.69, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:27m:53s, Bytes xmt: 8940847, Bytes rcv: 731342, Reason: Connection Lost
Dec 16 2016 23:39:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = svoronoff, IP = 10.1.10.56, Session disconnected. Session type = IKE, Duration = 8h:50m:27s, Bytes xmt: 6613377, Bytes rcv: 1107017, Reason: Connection Lost
Dec 17 2016 01:42:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = msluis, IP = 10.1.10.98, Session disconnected. Session type = IKE, Duration = 8h:56m:42s, Bytes xmt: 20240834, Bytes rcv: 3471284, Reason: Connection Lost
Dec 17 2016 02:30:23 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cfarrell, IP = 10.1.10.107, Session disconnected. Session type = IPsec, Duration = 9h:38m:33s, Bytes xmt: 3033945, Bytes rcv: 597475, Reason: Connection Lost
Dec 17 2016 00:58:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session disconnected. Session type = IPsec, Duration = 8h:5m:44s, Bytes xmt: 12024203, Bytes rcv: 1294627, Reason: Connection Lost
Dec 17 2016 01:17:15 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session disconnected. Session type = SSL, Duration = 8h:12m:25s, Bytes xmt: 14013333, Bytes rcv: 1221979, Reason: Connection Lost
Dec 17 2016 01:40:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tcugina, IP = 10.1.10.191, Session disconnected. Session type = SSL, Duration = 8h:19m:41s, Bytes xmt: 17930207, Bytes rcv: 2238150, Reason: Connection Lost
Dec 17 2016 04:29:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = adombrowski, IP = 10.1.10.222, Session disconnected. Session type = IKE, Duration = 9h:17m:52s, Bytes xmt: 18198954, Bytes rcv: 1439319, Reason: Connection Lost
Dec 17 2016 08:41:09 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session disconnected. Session type = IKE, Duration = 18h:24m:19s, Bytes xmt: 9128668, Bytes rcv: 73589, Reason: Connection Lost
Dec 19 2016 9:1:0 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = nsharpe, IP = 10.3.10.4, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 9:23:19 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 11:32:9 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbridgland, IP = 10.2.10.25, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 13:3:26 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 13:58:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 14:44:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 16:28:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = mkemmerer, IP = 10.2.10.3, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 16:34:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = basselin, IP = 10.1.10.172, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 16:39:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kosullivan, IP = 10.2.10.51, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 16:47:15 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = madeyemi, IP = 10.3.10.33, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 17:2:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewilliams, IP = 10.1.10.133, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 17:37:16 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = nsharpe, IP = 10.3.10.4, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:35m:26s, Bytes xmt: 12503111, Bytes rcv: 1811556, Reason: Connection Lost
Dec 19 2016 19:23:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session disconnected. Session type = IPsec, Duration = 10h:0m:7s, Bytes xmt: 12336311, Bytes rcv: 1490765, Reason: Connection Lost
Dec 19 2016 17:46:6 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 17:56:10 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 17:59:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 19 2016 20:06:38 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbridgland, IP = 10.2.10.25, Session disconnected. Session type = SSL, Duration = 8h:33m:48s, Bytes xmt: 19378302, Bytes rcv: 1385225, Reason: Connection Lost
Dec 19 2016 22:40:27 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session disconnected. Session type = IKE, Duration = 9h:36m:37s, Bytes xmt: 3083306, Bytes rcv: 264171, Reason: Connection Lost
Dec 19 2016 22:51:06 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:52m:16s, Bytes xmt: 14038411, Bytes rcv: 109098, Reason: Connection Lost
Dec 19 2016 23:23:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session disconnected. Session type = IPsec, Duration = 8h:39m:7s, Bytes xmt: 13690637, Bytes rcv: 2592644, Reason: Connection Lost
Dec 20 2016 00:50:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = mkemmerer, IP = 10.2.10.3, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:21m:51s, Bytes xmt: 12309506, Bytes rcv: 1836310, Reason: Connection Lost
Dec 20 2016 02:34:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = basselin, IP = 10.1.10.172, Session disconnected. Session type = IKE, Duration = 10h:0m:0s, Bytes xmt: 5621339, Bytes rcv: 720841, Reason: Connection Lost
Dec 20 2016 01:57:20 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kosullivan, IP = 10.2.10.51, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:17m:30s, Bytes xmt: 5026231, Bytes rcv: 807733, Reason: Connection Lost
Dec 20 2016 02:07:11 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = madeyemi, IP = 10.3.10.33, Session disconnected. Session type = IKE, Duration = 9h:19m:21s, Bytes xmt: 1743733, Bytes rcv: 4875, Reason: Connection Lost
Dec 20 2016 02:02:11 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewilliams, IP = 10.1.10.133, Session disconnected. Session type = SSL, Duration = 8h:59m:21s, Bytes xmt: 19163281, Bytes rcv: 1950036, Reason: Connection Lost
Dec 20 2016 03:00:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session disconnected. Session type = SSL, Duration = 9h:13m:57s, Bytes xmt: 6397936, Bytes rcv: 903477, Reason: Connection Lost
Dec 20 2016 02:49:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:52m:22s, Bytes xmt: 11471222, Bytes rcv: 1177188, Reason: Connection Lost
Dec 20 2016 02:30:15 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session disconnected. Session type = IPsec, Duration = 8h:30m:25s, Bytes xmt: 21972199, Bytes rcv: 2208282, Reason: Connection Lost
Dec 20 2016 8:11:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 20 2016 9:38:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bhussain, IP = 10.3.10.50, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 20 2016 9:50:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jreistad, IP = 10.3.10.27, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 20 2016 11:7:22 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 20 2016 11:19:22 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 20 2016 14:12:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
